ID,Date,IUCR,CrimeType,Location Description,Arrest,Domestic,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats,OnlyDate,Time,time_hour,hourofday,sin_time,cos_time,XAxis,YAxis
11858912,10/12/2019 07:30:00 PM,1310,CRIMINAL DAMAGE,RESIDENTIAL YARD (FRONT/BACK),0,0,7.0,46.0,14,2019,10/19/2019 04:04:21 PM,41.743802868,-87.555183805,21202.0,42.0,244.0,37.0,25.0,19.0,238.0,2019-10-12,07:30:00 PM,19:30:00,19,-0.8878852184023756,0.4600650377311516,1196608.0,1850193.0
11858981,10/12/2019 07:30:00 PM,486,BATTERY,APARTMENT,1,1,38.0,15.0,08B,2019,10/19/2019 04:04:21 PM,41.955855885,-87.778092703,22254.0,15.0,131.0,19.0,52.0,12.0,15.0,2019-10-12,07:30:00 PM,19:30:00,19,-0.8878852184023756,0.4600650377311516,1135276.0,1926993.0
11859343,10/12/2019 07:30:00 PM,910,MOTOR VEHICLE THEFT,STREET,0,1,26.0,23.0,07,2019,10/19/2019 04:04:21 PM,41.904598889,-87.71264546299999,4299.0,24.0,422.0,49.0,5.0,7.0,190.0,2019-10-12,07:30:00 PM,19:30:00,19,-0.8878852184023756,0.4600650377311516,1153213.0,1908437.0
11858956,10/12/2019 07:30:00 PM,820,THEFT,RESIDENCE,0,1,17.0,71.0,06,2019,10/19/2019 04:04:21 PM,41.749902613,-87.64035731799999,21554.0,70.0,529.0,31.0,59.0,20.0,229.0,2019-10-12,07:30:00 PM,19:30:00,19,-0.8878852184023756,0.4600650377311516,1173346.0,1852217.0
11859168,10/12/2019 07:30:00 PM,460,BATTERY,RESTAURANT,0,0,4.0,32.0,08B,2019,10/19/2019 04:04:21 PM,41.875242791,-87.629223273,14913.0,38.0,92.0,10.0,35.0,22.0,144.0,2019-10-12,07:30:00 PM,19:30:00,19,-0.8878852184023756,0.4600650377311516,1176010.0,1897915.0
11858984,10/12/2019 07:25:00 PM,820,THEFT,STREET,0,0,29.0,25.0,06,2019,10/19/2019 04:04:21 PM,41.906210351,-87.76580142700001,4299.0,26.0,565.0,7.0,5.0,6.0,154.0,2019-10-12,07:25:00 PM,19:25:00,19,-0.8878852184023756,0.4600650377311516,1138739.0,1908924.0
11862783,10/12/2019 07:25:00 PM,460,BATTERY,SPORTS ARENA/STADIUM,0,0,27.0,28.0,08B,2019,10/19/2019 04:04:21 PM,41.881348623,-87.674525788,21184.0,29.0,90.0,46.0,28.0,15.0,75.0,2019-10-12,07:25:00 PM,19:25:00,19,-0.8878852184023756,0.4600650377311516,1163655.0,1900042.0
11858985,10/12/2019 07:25:00 PM,460,BATTERY,STREET,1,0,29.0,25.0,08B,2019,10/19/2019 04:04:21 PM,41.906210351,-87.76580142700001,4299.0,26.0,565.0,7.0,5.0,6.0,154.0,2019-10-12,07:25:00 PM,19:25:00,19,-0.8878852184023756,0.4600650377311516,1138739.0,1908924.0
11858799,10/12/2019 07:23:00 PM,860,THEFT,DRUG STORE,0,0,44.0,6.0,06,2019,10/19/2019 04:04:21 PM,41.93743245,-87.64918049100002,4449.0,57.0,681.0,25.0,22.0,5.0,30.0,2019-10-12,07:23:00 PM,19:23:00,19,-0.8878852184023756,0.4600650377311516,1170394.0,1920533.0
11860269,10/12/2019 07:20:00 PM,910,MOTOR VEHICLE THEFT,STREET,0,0,2.0,24.0,07,2019,10/19/2019 04:04:21 PM,41.908188724,-87.681027871,21560.0,25.0,517.0,11.0,4.0,7.0,200.0,2019-10-12,07:20:00 PM,19:20:00,19,-0.8878852184023756,0.4600650377311516,1161810.0,1909809.0
11858821,10/12/2019 07:19:00 PM,31,ROBBERY,PARKING LOT/GARAGE(NON.RESID.),0,0,7.0,51.0,03,2019,10/19/2019 04:04:21 PM,41.722352508,-87.584377376,21202.0,48.0,252.0,35.0,25.0,19.0,246.0,2019-10-12,07:19:00 PM,19:19:00,19,-0.8878852184023756,0.4600650377311516,1188709.0,1842306.0
24789,10/12/2019 07:16:00 PM,110,HOMICIDE,APARTMENT,1,0,38.0,17.0,01A,2019,10/19/2019 04:04:21 PM,41.95276886,-87.794846516,22254.0,17.0,444.0,19.0,52.0,12.0,17.0,2019-10-12,07:16:00 PM,19:16:00,19,-0.8878852184023756,0.4600650377311516,1130726.0,1925839.0
11858932,10/12/2019 07:11:00 PM,460,BATTERY,GROCERY FOOD STORE,0,0,48.0,77.0,08B,2019,10/19/2019 04:04:21 PM,41.976851851999996,-87.654999693,22616.0,76.0,93.0,16.0,15.0,2.0,47.0,2019-10-12,07:11:00 PM,19:11:00,19,-0.8878852184023756,0.4600650377311516,1168697.0,1934885.0
11858901,10/12/2019 07:10:00 PM,2023,NARCOTICS,SIDEWALK,1,0,24.0,29.0,18,2019,10/19/2019 04:04:21 PM,41.866184642,-87.72437983799999,21572.0,30.0,98.0,14.0,30.0,16.0,142.0,2019-10-12,07:10:00 PM,19:10:00,19,-0.8878852184023756,0.4600650377311516,1150118.0,1894416.0
11858976,10/12/2019 07:06:00 PM,460,BATTERY,RESIDENTIAL YARD (FRONT/BACK),0,0,49.0,1.0,08B,2019,10/19/2019 04:04:21 PM,42.02162609,-87.666720251,21853.0,10.0,340.0,5.0,9.0,11.0,32.0,2019-10-12,07:06:00 PM,19:06:00,19,-0.8878852184023756,0.4600650377311516,1165383.0,1951176.0
11858785,10/12/2019 07:05:00 PM,2024,NARCOTICS,PARK PROPERTY,1,0,24.0,29.0,18,2019,10/19/2019 04:04:21 PM,41.86647332,-87.69912579999998,21569.0,30.0,132.0,14.0,57.0,21.0,152.0,2019-10-12,07:05:00 PM,19:05:00,19,-0.8878852184023756,0.4600650377311516,1156996.0,1894571.0
11859421,10/12/2019 07:05:00 PM,498,BATTERY,STREET,0,1,28.0,27.0,04B,2019,10/19/2019 04:04:21 PM,41.876963962,-87.706006069,21572.0,28.0,765.0,23.0,30.0,16.0,140.0,2019-10-12,07:05:00 PM,19:05:00,19,-0.8878852184023756,0.4600650377311516,1155094.0,1898380.0
11858959,10/12/2019 07:04:00 PM,860,THEFT,DEPARTMENT STORE,1,0,42.0,32.0,06,2019,10/19/2019 04:04:21 PM,41.883500186999996,-87.627876698,14310.0,38.0,580.0,36.0,41.0,22.0,88.0,2019-10-12,07:04:00 PM,19:04:00,19,-0.8878852184023756,0.4600650377311516,1176352.0,1900927.0
11858830,10/12/2019 07:00:00 PM,860,THEFT,SMALL RETAIL STORE,0,0,33.0,21.0,06,2019,10/19/2019 04:04:21 PM,41.946653043000005,-87.70087546200001,21538.0,22.0,425.0,20.0,39.0,1.0,23.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1156304.0,1923785.0
11859267,10/12/2019 07:00:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,34.0,53.0,14,2019,10/19/2019 04:04:21 PM,41.673710607,-87.62974397200001,21861.0,50.0,60.0,22.0,19.0,10.0,218.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1176469.0,1824477.0
11859287,10/12/2019 07:00:00 PM,1310,CRIMINAL DAMAGE,OTHER,0,0,35.0,16.0,14,2019,10/19/2019 04:04:21 PM,41.948047128,-87.710922869,21538.0,16.0,325.0,12.0,39.0,1.0,23.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1153567.0,1924273.0
24793,10/12/2019 07:00:00 PM,110,HOMICIDE,STREET,0,0,8.0,69.0,01A,2019,10/19/2019 04:04:21 PM,41.757400139,-87.599275389,21546.0,67.0,497.0,35.0,61.0,20.0,227.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1184533.0,1855042.0
11859324,10/12/2019 07:00:00 PM,486,BATTERY,APARTMENT,0,0,37.0,25.0,08B,2019,10/19/2019 04:04:21 PM,41.908459541999996,-87.75841201799999,4299.0,26.0,599.0,45.0,5.0,6.0,145.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1140745.0,1909757.0
11859402,10/12/2019 07:00:00 PM,620,BURGLARY,APARTMENT,0,0,15.0,67.0,05,2019,10/19/2019 04:04:21 PM,41.783896571,-87.671601105,22257.0,65.0,275.0,3.0,23.0,17.0,164.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1164725.0,1864537.0
11859742,10/12/2019 07:00:00 PM,870,THEFT,SIDEWALK,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.892605313000004,-87.619839586,21182.0,37.0,159.0,36.0,6.0,14.0,74.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1178513.0,1904263.0
11860411,10/12/2019 07:00:00 PM,620,BURGLARY,SMALL RETAIL STORE,0,0,10.0,46.0,05,2019,10/19/2019 04:04:21 PM,41.738223037,-87.551447953,21202.0,42.0,226.0,47.0,25.0,19.0,238.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1197646.0,1848169.0
11858852,10/12/2019 07:00:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,19.0,74.0,14,2019,10/19/2019 04:04:21 PM,41.691506552,-87.70484926299999,4447.0,73.0,369.0,42.0,33.0,9.0,254.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1155903.0,1830803.0
11859365,10/12/2019 07:00:00 PM,920,MOTOR VEHICLE THEFT,RESIDENTIAL YARD (FRONT/BACK),0,0,28.0,26.0,07,2019,10/19/2019 04:04:21 PM,41.882985450999996,-87.72189212200001,21572.0,27.0,658.0,23.0,30.0,16.0,82.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1150752.0,1900543.0
11858991,10/12/2019 07:00:00 PM,620,BURGLARY,APARTMENT,0,0,50.0,2.0,05,2019,10/19/2019 04:04:21 PM,41.994563921,-87.695880251,4450.0,20.0,31.0,27.0,50.0,11.0,52.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1157533.0,1941254.0
11858888,10/12/2019 07:00:00 PM,1780,OFFENSE INVOLVING CHILDREN,RESIDENCE,0,1,16.0,67.0,20,2019,10/19/2019 04:04:21 PM,41.789931189,-87.664480186,22257.0,65.0,385.0,2.0,23.0,17.0,270.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1166650.0,1866751.0
11858927,10/12/2019 07:00:00 PM,910,MOTOR VEHICLE THEFT,GAS STATION,0,0,28.0,26.0,07,2019,10/19/2019 04:04:21 PM,41.881852284000004,-87.724513856,21572.0,27.0,658.0,23.0,30.0,16.0,82.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1150041.0,1900125.0
11859029,10/12/2019 07:00:00 PM,41,BATTERY,PARK PROPERTY,0,0,12.0,58.0,04B,2019,10/19/2019 04:04:21 PM,41.819293549,-87.693615364,22248.0,55.0,641.0,1.0,56.0,23.0,110.0,2019-10-12,07:00:00 PM,19:00:00,19,-0.8878852184023756,0.4600650377311516,1158625.0,1877390.0
11859122,10/12/2019 06:55:00 PM,1320,CRIMINAL DAMAGE,STREET,0,1,27.0,28.0,14,2019,10/19/2019 04:04:21 PM,41.882144335,-87.68220354700001,21184.0,29.0,37.0,46.0,28.0,15.0,75.0,2019-10-12,06:55:00 PM,18:55:00,18,-0.979084087682323,0.2034560130526333,1161562.0,1900316.0
11858790,10/12/2019 06:55:00 PM,2014,NARCOTICS,SIDEWALK,1,0,37.0,23.0,18,2019,10/19/2019 04:04:21 PM,41.895395234,-87.722982175,4299.0,24.0,584.0,45.0,30.0,16.0,66.0,2019-10-12,06:55:00 PM,18:55:00,18,-0.979084087682323,0.2034560130526333,1150423.0,1905063.0
11858866,10/12/2019 06:55:00 PM,143,WEAPONS VIOLATION,STREET,1,0,6.0,68.0,15,2019,10/19/2019 04:04:21 PM,41.764468945,-87.644393915,21559.0,66.0,512.0,32.0,11.0,17.0,215.0,2019-10-12,06:55:00 PM,18:55:00,18,-0.979084087682323,0.2034560130526333,1172202.0,1857516.0
11858803,10/12/2019 06:50:00 PM,2024,NARCOTICS,STREET,1,0,3.0,38.0,18,2019,10/19/2019 04:04:21 PM,41.805263702,-87.618051298,21192.0,4.0,449.0,9.0,10.0,24.0,107.0,2019-10-12,06:50:00 PM,18:50:00,18,-0.979084087682323,0.2034560130526333,1179265.0,1872440.0
11858962,10/12/2019 06:46:00 PM,560,ASSAULT,DEPARTMENT STORE,0,0,42.0,32.0,08A,2019,10/19/2019 04:04:21 PM,41.882394061999996,-87.627844798,14310.0,38.0,92.0,36.0,41.0,22.0,93.0,2019-10-12,06:46:00 PM,18:46:00,18,-0.979084087682323,0.2034560130526333,1176364.0,1900524.0
11858950,10/12/2019 06:45:00 PM,890,THEFT,RESTAURANT,0,0,27.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.910292604,-87.634683257,14926.0,37.0,290.0,46.0,54.0,14.0,198.0,2019-10-12,06:45:00 PM,18:45:00,18,-0.979084087682323,0.2034560130526333,1174419.0,1910675.0
11859049,10/12/2019 06:45:00 PM,810,THEFT,SIDEWALK,0,0,1.0,22.0,06,2019,10/19/2019 04:04:21 PM,41.918431595,-87.690032129,22535.0,23.0,294.0,41.0,1.0,7.0,184.0,2019-10-12,06:45:00 PM,18:45:00,18,-0.979084087682323,0.2034560130526333,1159331.0,1913523.0
11858779,10/12/2019 06:40:00 PM,1330,CRIMINAL TRESPASS,RESTAURANT,0,0,14.0,63.0,26,2019,10/19/2019 04:04:21 PM,41.78707194,-87.70337041799999,21867.0,61.0,764.0,6.0,58.0,13.0,129.0,2019-10-12,06:40:00 PM,18:40:00,18,-0.979084087682323,0.2034560130526333,1156052.0,1865629.0
11859215,10/12/2019 06:39:00 PM,41,BATTERY,SIDEWALK,0,0,34.0,73.0,04B,2019,10/19/2019 04:04:21 PM,41.700963213,-87.64629893,22212.0,72.0,595.0,22.0,13.0,9.0,253.0,2019-10-12,06:39:00 PM,18:39:00,18,-0.979084087682323,0.2034560130526333,1171867.0,1834371.0
24791,10/12/2019 06:39:00 PM,110,HOMICIDE,APARTMENT,1,0,38.0,17.0,01A,2019,10/19/2019 04:04:21 PM,41.95276886,-87.794846516,22254.0,17.0,444.0,19.0,52.0,12.0,17.0,2019-10-12,06:39:00 PM,18:39:00,18,-0.979084087682323,0.2034560130526333,1130726.0,1925839.0
24792,10/12/2019 06:37:00 PM,110,HOMICIDE,APARTMENT,1,0,38.0,17.0,01A,2019,10/19/2019 04:04:21 PM,41.95276886,-87.794846516,22254.0,17.0,444.0,19.0,52.0,12.0,17.0,2019-10-12,06:37:00 PM,18:37:00,18,-0.979084087682323,0.2034560130526333,1130726.0,1925839.0
11858814,10/12/2019 06:35:00 PM,502,OTHER OFFENSE,STREET,1,0,9.0,49.0,26,2019,10/19/2019 04:04:21 PM,41.707337756,-87.61217225,21861.0,45.0,236.0,43.0,19.0,10.0,256.0,2019-10-12,06:35:00 PM,18:35:00,18,-0.979084087682323,0.2034560130526333,1181167.0,1836770.0
11858914,10/12/2019 06:30:00 PM,810,THEFT,STREET,0,0,27.0,28.0,06,2019,10/19/2019 04:04:21 PM,41.883484482,-87.657666424,14917.0,29.0,63.0,46.0,44.0,15.0,92.0,2019-10-12,06:30:00 PM,18:30:00,18,-0.979084087682323,0.2034560130526333,1168240.0,1900856.0
11859761,10/12/2019 06:30:00 PM,890,THEFT,RESTAURANT,0,0,27.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.908849952,-87.646645976,22620.0,37.0,108.0,46.0,54.0,14.0,199.0,2019-10-12,06:30:00 PM,18:30:00,18,-0.979084087682323,0.2034560130526333,1171167.0,1910123.0
11859833,10/12/2019 06:30:00 PM,560,ASSAULT,RESTAURANT,0,0,25.0,28.0,08A,2019,10/19/2019 04:04:21 PM,41.869749161,-87.64010713200001,14917.0,29.0,97.0,26.0,44.0,22.0,147.0,2019-10-12,06:30:00 PM,18:30:00,18,-0.979084087682323,0.2034560130526333,1173062.0,1895889.0
11859741,10/12/2019 06:30:00 PM,810,THEFT,CTA TRAIN,0,0,28.0,25.0,06,2019,10/19/2019 04:04:21 PM,41.887123664,-87.754163303,22216.0,26.0,696.0,23.0,32.0,25.0,81.0,2019-10-12,06:30:00 PM,18:30:00,18,-0.979084087682323,0.2034560130526333,1141954.0,1901990.0
24790,10/12/2019 06:28:00 PM,110,HOMICIDE,APARTMENT,1,0,38.0,17.0,01A,2019,10/19/2019 04:04:21 PM,41.95276886,-87.794846516,22254.0,17.0,444.0,19.0,52.0,12.0,17.0,2019-10-12,06:28:00 PM,18:28:00,18,-0.979084087682323,0.2034560130526333,1130726.0,1925839.0
11858791,10/12/2019 06:24:00 PM,502,OTHER OFFENSE,STREET,1,0,34.0,53.0,26,2019,10/19/2019 04:04:21 PM,41.666899025,-87.641021235,21861.0,50.0,7.0,22.0,19.0,10.0,218.0,2019-10-12,06:24:00 PM,18:24:00,18,-0.979084087682323,0.2034560130526333,1173408.0,1821970.0
11858878,10/12/2019 06:24:00 PM,460,BATTERY,SIDEWALK,0,0,5.0,43.0,08B,2019,10/19/2019 04:04:21 PM,41.773299651,-87.589742201,22260.0,39.0,134.0,33.0,60.0,18.0,212.0,2019-10-12,06:24:00 PM,18:24:00,18,-0.979084087682323,0.2034560130526333,1187084.0,1860858.0
11858862,10/12/2019 06:23:00 PM,460,BATTERY,ALLEY,0,0,28.0,27.0,08B,2019,10/19/2019 04:04:21 PM,41.880903068,-87.71226893299999,21572.0,28.0,704.0,23.0,30.0,16.0,86.0,2019-10-12,06:23:00 PM,18:23:00,18,-0.979084087682323,0.2034560130526333,1153378.0,1899803.0
11859026,10/12/2019 06:21:00 PM,2012,NARCOTICS,STREET,1,0,5.0,43.0,18,2019,10/19/2019 04:04:21 PM,41.767040601,-87.57265934600002,22538.0,39.0,152.0,33.0,24.0,18.0,262.0,2019-10-12,06:21:00 PM,18:21:00,18,-0.979084087682323,0.2034560130526333,1191764.0,1858618.0
11858868,10/12/2019 06:20:00 PM,1310,CRIMINAL DAMAGE,RESIDENCE,0,1,20.0,69.0,14,2019,10/19/2019 04:04:21 PM,41.774549326,-87.629101227,21559.0,67.0,122.0,4.0,11.0,17.0,201.0,2019-10-12,06:20:00 PM,18:20:00,18,-0.979084087682323,0.2034560130526333,1176344.0,1861223.0
11858816,10/12/2019 06:17:00 PM,2093,NARCOTICS,SIDEWALK,1,0,11.0,61.0,18,2019,10/19/2019 04:04:21 PM,41.821013645,-87.64463560700001,14924.0,59.0,123.0,48.0,37.0,23.0,106.0,2019-10-12,06:17:00 PM,18:17:00,18,-0.979084087682323,0.2034560130526333,1171971.0,1878120.0
11858894,10/12/2019 06:15:00 PM,486,BATTERY,APARTMENT,0,1,25.0,28.0,08B,2019,10/19/2019 04:04:21 PM,41.866940193000005,-87.660135245,14920.0,29.0,759.0,23.0,43.0,15.0,136.0,2019-10-12,06:15:00 PM,18:15:00,18,-0.979084087682323,0.2034560130526333,1167615.0,1894822.0
11858881,10/12/2019 06:09:00 PM,460,BATTERY,APARTMENT,0,0,20.0,42.0,08B,2019,10/19/2019 04:04:21 PM,41.777810400999996,-87.593008043,22260.0,9.0,27.0,4.0,60.0,18.0,273.0,2019-10-12,06:09:00 PM,18:09:00,18,-0.979084087682323,0.2034560130526333,1186179.0,1862494.0
11858925,10/12/2019 06:06:00 PM,1822,NARCOTICS,STREET,1,0,28.0,25.0,18,2019,10/19/2019 04:04:21 PM,41.888675251,-87.746807784,22216.0,26.0,695.0,45.0,32.0,25.0,81.0,2019-10-12,06:06:00 PM,18:06:00,18,-0.979084087682323,0.2034560130526333,1143953.0,1902569.0
11858836,10/12/2019 06:02:00 PM,560,ASSAULT,APARTMENT,0,1,28.0,26.0,08A,2019,10/19/2019 04:04:21 PM,41.883198249,-87.73943254,21572.0,27.0,732.0,23.0,30.0,16.0,90.0,2019-10-12,06:02:00 PM,18:02:00,18,-0.979084087682323,0.2034560130526333,1145975.0,1900587.0
11859073,10/12/2019 06:00:00 PM,820,THEFT,OTHER,0,0,1.0,24.0,06,2019,10/19/2019 04:04:21 PM,41.903222669,-87.67543238100002,21560.0,25.0,481.0,41.0,4.0,7.0,200.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1163347.0,1908011.0
11859242,10/12/2019 06:00:00 PM,1150,DECEPTIVE PRACTICE,STREET,0,0,25.0,28.0,11,2019,10/19/2019 04:04:21 PM,41.878685155,-87.650765871,14917.0,29.0,91.0,26.0,44.0,15.0,95.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1170133.0,1899122.0
11860504,10/12/2019 06:00:00 PM,890,THEFT,RESTAURANT,0,0,42.0,8.0,06,2019,10/19/2019 04:04:21 PM,41.8945086,-87.62274204100002,21182.0,37.0,158.0,36.0,6.0,14.0,74.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1177717.0,1904950.0
11858913,10/12/2019 06:00:00 PM,1210,DECEPTIVE PRACTICE,STREET,0,0,29.0,25.0,11,2019,10/19/2019 04:04:21 PM,41.882226379,-87.765947616,22216.0,26.0,618.0,7.0,32.0,25.0,99.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1138757.0,1900184.0
11858995,10/12/2019 06:00:00 PM,320,ROBBERY,ALLEY,0,0,29.0,25.0,03,2019,10/19/2019 04:04:21 PM,41.882259032,-87.763674222,22216.0,26.0,674.0,7.0,32.0,25.0,84.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1139376.0,1900200.0
11858762,10/12/2019 06:00:00 PM,820,THEFT,STREET,0,0,7.0,46.0,06,2019,10/19/2019 04:04:21 PM,41.751833633000004,-87.558572004,21202.0,42.0,244.0,37.0,25.0,19.0,234.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1195657.0,1853111.0
11858804,10/12/2019 06:00:00 PM,460,BATTERY,STREET,0,0,37.0,25.0,08B,2019,10/19/2019 04:04:21 PM,41.886280776999996,-87.761750855,22216.0,26.0,674.0,45.0,32.0,25.0,84.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1139890.0,1901669.0
11860506,10/12/2019 06:00:00 PM,1150,DECEPTIVE PRACTICE,DEPARTMENT STORE,0,0,42.0,8.0,11,2019,10/19/2019 04:04:21 PM,41.891694878,-87.62615583200001,21182.0,37.0,626.0,36.0,6.0,14.0,74.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1176796.0,1903917.0
11858999,10/12/2019 06:00:00 PM,870,THEFT,SIDEWALK,0,0,42.0,32.0,06,2019,10/19/2019 04:04:21 PM,41.883541976,-87.62441327399998,14309.0,38.0,580.0,36.0,41.0,22.0,87.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1177295.0,1900950.0
11858955,10/12/2019 06:00:00 PM,2870,PUBLIC PEACE VIOLATION,RESIDENCE PORCH/HALLWAY,0,0,48.0,77.0,24,2019,10/19/2019 04:04:21 PM,41.995041707,-87.664109975,4451.0,76.0,536.0,16.0,14.0,11.0,50.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1166168.0,1941494.0
11859003,10/12/2019 06:00:00 PM,810,THEFT,STREET,0,0,1.0,22.0,06,2019,10/19/2019 04:04:21 PM,41.923829530999996,-87.699414279,22535.0,23.0,322.0,41.0,1.0,7.0,182.0,2019-10-12,06:00:00 PM,18:00:00,18,-0.979084087682323,0.2034560130526333,1156763.0,1915471.0
11858889,10/12/2019 05:54:00 PM,41,BATTERY,SIDEWALK,0,0,21.0,71.0,04B,2019,10/19/2019 04:04:21 PM,41.736817566,-87.654578425,21554.0,70.0,531.0,13.0,59.0,20.0,233.0,2019-10-12,05:54:00 PM,17:54:00,17,-0.9976687691905392,-0.06824241336467046,1169503.0,1847418.0
11858978,10/12/2019 05:49:00 PM,1812,NARCOTICS,STREET,1,0,22.0,56.0,18,2019,10/19/2019 04:04:21 PM,41.808796191,-87.74807986100002,22268.0,53.0,604.0,28.0,7.0,13.0,112.0,2019-10-12,05:49:00 PM,17:49:00,17,-0.9976687691905392,-0.06824241336467046,1143805.0,1873459.0
11858760,10/12/2019 05:45:00 PM,820,THEFT,SIDEWALK,0,0,15.0,61.0,06,2019,10/19/2019 04:04:21 PM,41.804061677,-87.669713825,14924.0,59.0,709.0,3.0,37.0,23.0,119.0,2019-10-12,05:45:00 PM,17:45:00,17,-0.9976687691905392,-0.06824241336467046,1165183.0,1871889.0
11858871,10/12/2019 05:45:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,45.0,15.0,14,2019,10/19/2019 04:04:21 PM,41.955862389,-87.747375956,22618.0,15.0,259.0,50.0,21.0,12.0,15.0,2019-10-12,05:45:00 PM,17:45:00,17,-0.9976687691905392,-0.06824241336467046,1143631.0,1927051.0
11861848,10/12/2019 05:40:00 PM,1153,DECEPTIVE PRACTICE,DEPARTMENT STORE,0,0,2.0,8.0,11,2019,10/19/2019 04:04:21 PM,41.910914175,-87.648578343,22620.0,37.0,108.0,11.0,49.0,14.0,199.0,2019-10-12,05:40:00 PM,17:40:00,17,-0.9976687691905392,-0.06824241336467046,1170635.0,1910871.0
11858780,10/12/2019 05:40:00 PM,1310,CRIMINAL DAMAGE,APARTMENT,0,1,48.0,77.0,14,2019,10/19/2019 04:04:21 PM,41.991404284,-87.656853651,4451.0,76.0,213.0,16.0,14.0,11.0,50.0,2019-10-12,05:40:00 PM,17:40:00,17,-0.9976687691905392,-0.06824241336467046,1168151.0,1940184.0
11858944,10/12/2019 05:40:00 PM,560,ASSAULT,RESTAURANT,0,0,10.0,55.0,08A,2019,10/19/2019 04:04:21 PM,41.652817876,-87.55158885700001,22250.0,52.0,586.0,47.0,26.0,19.0,259.0,2019-10-12,05:40:00 PM,17:40:00,17,-0.9976687691905392,-0.06824241336467046,1197890.0,1817048.0
11859353,10/12/2019 05:39:00 PM,2826,OTHER OFFENSE,RESIDENCE,0,0,32.0,5.0,26,2019,10/19/2019 04:04:21 PM,41.936856032,-87.67689140000002,4449.0,46.0,649.0,40.0,22.0,5.0,172.0,2019-10-12,05:39:00 PM,17:39:00,17,-0.9976687691905392,-0.06824241336467046,1162856.0,1920264.0
11858733,10/12/2019 05:35:00 PM,1320,CRIMINAL DAMAGE,STREET,0,0,33.0,14.0,14,2019,10/19/2019 04:04:21 PM,41.970307602,-87.704274662,21849.0,14.0,749.0,20.0,20.0,1.0,1.0,2019-10-12,05:35:00 PM,17:35:00,17,-0.9976687691905392,-0.06824241336467046,1155316.0,1932398.0
11858737,10/12/2019 05:34:00 PM,4650,OTHER OFFENSE,SIDEWALK,0,0,16.0,67.0,26,2019,10/19/2019 04:04:21 PM,41.768058417,-87.663878988,22257.0,65.0,283.0,31.0,23.0,17.0,7.0,2019-10-12,05:34:00 PM,17:34:00,17,-0.9976687691905392,-0.06824241336467046,1166876.0,1858782.0
11859603,10/12/2019 05:30:00 PM,820,THEFT,PARKING LOT/GARAGE(NON.RESID.),0,0,9.0,50.0,06,2019,10/19/2019 04:04:21 PM,41.69055077,-87.60089996100002,21861.0,47.0,601.0,43.0,19.0,10.0,265.0,2019-10-12,05:30:00 PM,17:30:00,17,-0.9976687691905392,-0.06824241336467046,1184297.0,1830679.0
